전국,직종별,채용인원
전국,관리자,5835
전국,사무직,4663
전국,서비스및판매직,5935
전국,농업및어업,1349
전국,기계관련직,8828
전국,광공관련직,4439
전국,제조관련직,4423
전국,건설관련직,1960
전국,도소매숙박음식,5662
전국,전기운수통신금융,3170
전국,공공서비스,9979
