전국,직종별,채용인원
전국,관리자,5899
전국,사무직,4757
전국,서비스및판매직,6047
전국,농업및어업,1043
전국,기계관련직,8487
전국,광공관련직,4455
전국,제조관련직,4439
전국,건설관련직,1969
전국,도소매숙박음식,5949
전국,전기운수통신금융,3177
전국,공공서비스,9588
