전국,직종별,채용인원
전국,관리자,5806
전국,사무직,4688
전국,서비스및판매직,5884
전국,농업및어업,1428
전국,기계관련직,8755
전국,광공관련직,4392
전국,제조관련직,4377
전국,건설관련직,1934
전국,도소매숙박음식,5613
전국,전기운수통신금융,3157
전국,공공서비스,9987
