전국,직종별,채용인원
전국,관리자,23543
전국,사무직,18824
전국,서비스및판매직,24184
전국,농업및어업,5053
전국,기계관련직,35204
전국,광공관련직,17751
전국,제조관련직,17692
전국,건설관련직,7819
전국,도소매숙박음식,23084
전국,전기운수통신금융,12758
전국,공공서비스,40171
