전국,직종별,채용인원
전국,관리자,5961
전국,사무직,4741
전국,서비스및판매직,6204
전국,농업및어업,1127
전국,기계관련직,8766
전국,광공관련직,4461
전국,제조관련직,4447
전국,건설관련직,1974
전국,도소매숙박음식,5941
전국,전기운수통신금융,3212
전국,공공서비스,10038
