전국,직종별,채용인원
전국,관리자,5959
전국,사무직,4708
전국,서비스및판매직,6108
전국,농업및어업,1205
전국,기계관련직,8825
전국,광공관련직,4461
전국,제조관련직,4446
전국,건설관련직,1980
전국,도소매숙박음식,5940
전국,전기운수통신금융,3133
전국,공공서비스,10026
